region,product_name,total_quantity,total_revenue,profit_margin,profit_margin_percentage
Martinique,Contoso Digital Camera Accessory kit M200 Blue,6,143.40,77.46,54.01
Martinique,Contoso Touch Screen Phones - CRT M11 Black,3,567.00,306.27,54.01
Martinique,"Adventure Works 32"" LCD HDTV M130 Black",1,499.99,270.06,54.01
Martinique,Contoso Projector 720p M620 White,2,1398.00,755.12,54.01
Martinique,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,1,299.00,161.50,54.01
Martinique,WWI 2GB Spy Video Recorder Pen M300 Black,1,181.00,97.76,54.01
Martinique,Contoso Lens Adapter M450 White,2,136.00,73.46,54.01
Martinique,Litware Refrigerator 19CuFt M760 Orange,4,3596.00,1942.32,54.01
Martinique,SV DVD 12-Inch Player Portable M400 Silver,8,1439.92,777.76,54.01
Martinique,Contoso Coffee Maker Auto 10C M1000 Black,3,2237.97,1208.82,54.01
Martinique,The Phone Company PDA Handheld 3.5 inch M610 Silver,6,1530.00,826.38,54.01
Martinique,Fabrikam Coffee Maker 12C M100 Black,3,1335.00,721.08,54.01
Martinique,Proseware Laptop16 M610 Black,3,1797.00,970.62,54.01
Martinique,Contoso Electronic Private Automatic Branch Exchange M90 Black,2,79.98,43.20,54.01
Martinique,Fabrikam Coffee Maker Auto 10C M100 Grey,3,2237.97,1208.82,54.01
Martinique,Contoso Telephoto Conversion Lens M350 Silver,4,380.00,205.24,54.01
Martinique,The Phone Company PDA Phone 3.7 inches M340 White,4,1320.00,712.96,54.01
Martinique,Contoso Private Branch Exchange M88 Black,2,65.98,35.64,54.01
Martinique,Adventure Works Laptop16 M1601 Silver,6,3594.00,1941.24,54.01
Martinique,NT Wireless Bluetooth Stereo Headphones M402 Green,4,399.96,216.04,54.01
Martinique,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",1,633.00,341.91,54.01
Martinique,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,1,35.99,19.44,54.01
Martinique,Contoso Connectivity Starter Kit Smart Buy M680 Black,6,167.40,90.42,54.01
Martinique,Fabrikam Business Videographer 1/2'' 3mm M500 White,2,1756.00,948.48,54.01
Martinique,A. Datum Slim Digital Camera M180 Silver,2,296.00,159.88,54.01
Martinique,Contoso Water Heater 4.3GPM M1250 Blue,1,877.50,473.97,54.01
Martinique,A. Datum Ultra Compact Digital Camera M190 Black,1,165.00,89.12,54.01
Martinique,Adventure Works Desktop PC3.0 MS300 Black,3,1407.00,759.96,54.01
Martinique,The Phone Company Finger Touch Screen Phones M30 Black,3,597.00,322.47,54.01
Martinique,A. Datum Compact Digital Camera M200 Green,1,129.00,69.68,54.01
Martinique,The Phone Company Finger Touch Screen Phones M30 Grey,2,398.00,214.98,54.01
Martinique,MGS Combat Flight Simulator 2 M400,2,146.78,79.28,54.01
Martinique,Contoso Water Heater 4.3GPM M1250 Red,5,4387.50,2369.85,54.01
Martinique,Contoso DVD 12-Inch Player Portable M400 White,8,1439.92,777.76,54.01
Martinique,Contoso Projector 720p M620 Black,1,699.00,377.56,54.01
Martinique,Adventure Works Desktop PC2.30 MD230 Silver,5,2995.00,1617.70,54.01
Martinique,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue",1,600.00,324.08,54.01
Martinique,WWI 2GB Spy Video Recorder Pen M300 Silver,3,543.00,293.28,54.01
Martinique,Fabrikam SLR Camera M150 Green,3,1175.70,635.04,54.01
Martinique,WWI Desktop PC3.0 M0300 Black,1,349.00,188.51,54.01
Martinique,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,3,1668.00,900.96,54.01
Martinique,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,5,1445.00,780.50,54.01
Martinique,Contoso Washer & Dryer 24in M240 Pink,2,3636.00,1963.94,54.01
Martinique,A. Datum Advanced Digital Camera M300 Orange,1,188.50,101.82,54.01
Martinique,MGS Flight Simulator 2002 M360,3,267.00,144.21,54.01
Martinique,The Phone Company Touch Screen Phones Infrared M901 Black,1,300.00,162.04,54.01
Martinique,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,3,570.00,307.89,54.01
Martinique,Contoso Water Heater 4.0GPM M1250 Green,7,5537.00,2990.75,54.01
Martinique,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,3,768.00,414.81,54.01
Martinique,The Phone Company Smart phones 320 x 320 M86 Pink,3,864.00,466.68,54.01
Martinique,SV DVD External DVD Burner M200 Blue,9,520.92,281.34,54.00
Martinique,Contoso DVD Player M120 White,1,58.99,31.86,54.00
Martinique,Contoso DVD Player M110 Silver,3,173.97,93.96,54.00
Martinique,Contoso DVD External DVD Burner M200 Blue,4,231.52,125.04,54.00
Martinique,SV 16xDVD M330 Black,4,436.00,235.48,54.00
Martinique,NT Wireless Bluetooth Stereo Headphones E302 Black,1,40.55,21.90,54.00
Martinique,MGS Dal of Honor Airborne 2008 M430,1,34.00,18.36,54.00
Martinique,SV DVD External DVD Burner M200 Silver,2,115.76,62.52,54.00
Martinique,SV DVD Player M140 Gold,5,304.95,164.70,54.00
Martinique,Contoso DVD External DVD Burner M200 Silver,5,289.40,156.30,54.00
Martinique,NT Wireless Bluetooth Stereo Headphones E302 Silver,4,162.20,87.60,54.00
Martinique,SV DVD Player M120 White,1,58.99,31.86,54.00
Martinique,Contoso DVD Player M100 Black,7,398.93,215.46,54.00
Martinique,Contoso DVD 58 DVD Storage Binder M55 Black,10,138.90,75.00,53.99
Martinique,Contoso DVD 58 DVD Storage Binder M55 Silver,11,152.79,82.50,53.99
Martinique,MGS Hand Games for kids E300 Red,1,5.50,2.70,49.09
Martinique,MGS Hand Games for 12-16 boys E600 Silver,6,29.94,14.70,49.09
Martinique,SV Hand Games for students E40 Silver,2,13.98,6.86,49.07
Martinique,SV Hand Games for students E40 Black,1,6.99,3.43,49.07
Martinique,SV Hand Games for students E40 Yellow,1,6.99,3.43,49.07
Martinique,Contoso Lens Cap Keeper E314 Yellow,3,20.85,10.23,49.06
Martinique,Contoso DVD 38 DVD Storage Binder E25 Silver,1,9.99,4.90,49.04
Martinique,Headphone Adapter for Contoso Phone E130 Silver,2,19.98,9.80,49.04
Martinique,Headphone Adapter for Contoso Phone E130 Black,7,69.93,34.30,49.04
Martinique,Contoso Single-line phones E10 Grey,4,39.96,19.60,49.04
Martinique,Contoso DVD 38 DVD Storage Binder E25 Black,7,69.93,34.30,49.04
Martinique,Contoso Touch Stylus Pen E150 Red,1,9.99,4.90,49.04
Martinique,Headphone Adapter for Contoso Phone E130 White,3,29.97,14.70,49.04
Martinique,Contoso DVD 38 DVD Storage Binder E25 Red,1,9.99,4.90,49.04
Martinique,Contoso Dual Handset Cordless Phone System E20 Grey,1,12.99,6.37,49.03
Martinique,MGS Age of Empires Expansion: The Rise of Rome 2009 E181,1,32.00,15.69,49.03
Martinique,MGS Bicycle Board Games2009 E165,1,32.00,15.69,49.03
Martinique,MGS MechWarrior 4 Mach Paks2009 E161,6,192.00,94.14,49.03
Martinique,Adventure Works Wall Lamp E2150 Blue,7,839.93,411.74,49.02
Martinique,Proseware Laser Fax Printer E100 Black,1,91.00,44.61,49.02
Martinique,WWI Stereo Bluetooth Headphones E1000 Blue,1,67.40,33.04,49.02
Martinique,MGS Zoo Tycoon 2: African Adventure 2008 E136,6,258.00,126.48,49.02
Martinique,MGS Flight Simulator X 2008 E133,2,86.00,42.16,49.02
Martinique,Fabrikam Coffee Maker 5C E090 White,2,298.00,146.08,49.02
Martinique,Adventure Works Desktop PC1.60 ED160 Brown,5,1349.75,661.60,49.01
Martinique,Adventure Works Desktop PC1.80 ED180 Black,7,2583.00,1266.09,49.01
Martinique,"Adventure Works 20"" Analog CRT TV E45 Brown",1,200.00,98.03,49.01
Martinique,"Adventure Works 20"" CRT TV E15 Silver",2,339.98,166.64,49.01
Martinique,MGS MechWarrior 4: Knight E121,2,129.80,63.62,49.01
Martinique,Fabrikam Microwave 0.8CuFt E0800 Red,3,284.97,139.68,49.01
Martinique,Contoso Cyber Shot Digital Cameras Adapter E306 Black,2,79.98,39.20,49.01
Martinique,Litware 20'' Box Fan E401 Blue,3,77.97,38.22,49.01
Martinique,Adventure Works Desktop PC1.80 ED180 Brown,2,738.00,361.74,49.01
Martinique,MGS Age of Empires II Gold Edition E122,3,194.70,95.43,49.01
Martinique,"Adventure Works 19"" Color Digital TV E35 Black",4,573.60,281.16,49.01
Martinique,Contoso Microwave 0.8CuFt E0080 Red,3,284.97,139.68,49.01
Martinique,MGS Train Simulator E124,7,353.78,173.39,49.01
Martinique,Proseware Laptop12 M210 Black,2,765.90,375.42,49.01
Martinique,Contoso 4GB Portable MP3 Player M450 White,1,95.95,47.03,49.01
Martinique,Fabrikam Microwave 1.0CuFt E1100 Silver,4,559.96,274.48,49.01
Martinique,WWI Desktop PC1.80 E1801 Black,2,539.80,264.60,49.01
Martinique,Contoso Microwave 0.9CuFt E0090 Black,2,199.98,98.02,49.01
Martinique,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,10,4600.00,2254.80,49.01
Martinique,WWI Desktop PC1.80 E1802 White,4,1199.60,588.00,49.01
Martinique,SV DVD 7-Inch Player Portable E200 Black,2,219.98,107.82,49.01
Martinique,Fabrikam Coffee Maker 4C E080 Grey,5,649.50,318.35,49.01
Martinique,"Adventure Works 15.6"" LCD TV M130W Brown",5,1499.95,735.25,49.01
Martinique,WWI Desktop PC1.80 E1800 White,3,689.70,338.07,49.01
Martinique,Proseware Wall Lamp E0315 Blue,1,101.99,49.99,49.01
Martinique,The Phone Company Smart phones without camera E100 Grey,7,903.00,442.61,49.01
Martinique,WWI Projector 480p LCD12 Black,1,229.00,112.25,49.01
Martinique,NT Washer & Dryer 15.5in E1550 Green,1,999.90,490.12,49.01
Martinique,WWI 1GB Digital Voice Recorder Pen E100 White,3,468.00,229.41,49.01
Martinique,WWI 1GB Digital Voice Recorder Pen E100 Red,1,156.00,76.47,49.01
Martinique,WWI Desktop PC1.60 E1600 Black,7,1539.65,754.67,49.01
Martinique,Contoso 2G MP3 Player E200 Red,7,150.99,73.99,49.00
Martinique,SV Keyboard E90 Black,1,41.73,20.45,49.00
Martinique,NT Bluetooth Stereo Headphones E52 Blue,1,25.69,12.59,49.00
Martinique,Contoso ADSL Modem Splitter/Filter X 2 E200 Black,2,45.80,22.44,48.99
Martinique,SV Hand Games for kids E30 Black,2,10.78,5.28,48.97
Martinique,Contoso In-Line Coupler E180 Silver,3,10.05,4.92,48.95
Martinique,Contoso In-Line Coupler E180 Black,3,10.05,4.92,48.95
Martinique,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,8,37.92,18.56,48.94
Mayotte,A. Datum Full Frame Digital Camera X300 Black,1,231.00,154.47,66.87
Mayotte,NT Wireless Transmitter and Bluetooth Headphones M150 Red,2,299.98,200.60,66.87
Mayotte,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,2,67.80,45.34,66.87
Mayotte,MGS Dungeon Siege X300,2,218.00,145.78,66.87
Mayotte,The Phone Company PDA Wifi 4.7-inch L290 White,2,760.00,508.20,66.86
Mayotte,A. Datum SLR Camera X140 Pink,1,627.00,419.26,66.86
Mayotte,Adventure Works CRT15 E101 White,1,90.00,60.18,66.86
Mayotte,Contoso DVD 14-Inch Player Portable L100 Silver,1,259.99,173.85,66.86
Mayotte,"Adventure Works 52"" LCD HDTV X790W Brown",6,9553.20,6388.02,66.86
Mayotte,Proseware Projector 1080p LCD86 Black,3,6885.00,4603.86,66.86
Mayotte,SV DVD 14-Inch Player Portable L100 Black,2,519.98,347.70,66.86
Mayotte,Litware Microwave 1.5CuFt X110 White,1,665.94,445.30,66.86
Mayotte,Fabrikam SLR Camera X146 Black,7,4403.00,2944.20,66.86
Mayotte,WWI Projector 1080p DLP86 Black,6,14994.00,10026.18,66.86
Mayotte,Contoso 8GB Clock & Radio MP3 Player X850 Black,6,1795.38,1200.54,66.86
Mayotte,"Fabrikam SLR Camera 35"" X358 Orange",2,872.40,583.36,66.86
Mayotte,"Adventure Works 52"" LCD HDTV X590 Brown",1,2899.99,1939.17,66.86
Mayotte,Contoso Projector 1080p X980 Black,3,6885.00,4603.86,66.86
Mayotte,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange",2,1976.00,1321.32,66.86
Mayotte,Proseware High Speed Laser Fax M2000 Grey,3,627.00,419.25,66.86
Mayotte,Contoso DVD 15-Inch Player Portable L200 Black,4,1159.96,775.64,66.86
Mayotte,Contoso DVD Recorder L240 Gold,1,219.00,146.44,66.86
Mayotte,Contoso Wireless Notebook Optical Mouse X205 Orange,2,259.90,173.78,66.86
Mayotte,Contoso DVD Recorder L230 Grey,1,219.00,146.44,66.86
Mayotte,SV DVD Recorder L210 Silver,7,1533.00,1025.08,66.86
Mayotte,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",7,4123.00,2756.95,66.86
Mayotte,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,4,1208.00,807.76,66.86
Mayotte,WWI LCD24W X300 Black,10,8690.00,5810.80,66.86
Mayotte,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,3,4680.00,3129.42,66.86
Mayotte,WWI Desktop PC2.33 X2330 White,1,919.00,614.52,66.86
Mayotte,Contoso DVD 15-Inch Player Portable L200 Silver,1,289.99,193.91,66.86
Mayotte,Fabrikam Microwave 1.5CuFt X1100 Blue,5,3329.70,2226.50,66.86
Mayotte,SV 500GB USB 2.0 Portable External Hard Drive X405 White,1,179.00,119.69,66.86
Mayotte,SV 22xDVD X680 Black,6,1014.00,678.06,66.86
Mayotte,WWI Desktop PC2.33 X2330 Black,5,4595.00,3072.60,66.86
Mayotte,WWI Desktop PC2.33 X2330 Brown,9,8271.00,5530.68,66.86
Mayotte,Contoso Water Heater 7.2GPM X1800 Blue,2,2950.00,1972.60,66.86
Mayotte,WWI LCD22W M2003 Black,3,2037.00,1362.09,66.86
Mayotte,Proseware LCD22W M2001 Black,7,4753.00,3178.21,66.86
Mayotte,Contoso DVD 15-Inch Player Portable L200 White,1,289.99,193.91,66.86
Mayotte,MGS Age of Empires Expansion: The Rise of Rome X900,3,1796.40,1201.23,66.86
Mayotte,The Phone Company PDA Wifi 4.7-inch L290 Black,1,380.00,254.10,66.86
Mayotte,WWI 4GB Video Recording Pen X200 Yellow,8,2368.00,1583.44,66.86
Mayotte,MGS Hand Games for Office worker L299 Silver,1,16.89,11.29,66.84
Mayotte,MGS Hand Games women M400 Yellow,3,26.97,14.58,54.06
Mayotte,SV Hand Games women M40 Yellow,3,26.64,14.40,54.05
Mayotte,SV Hand Games women M40 Silver,5,44.40,24.00,54.05
Mayotte,SV DVD 48 DVD Storage Binder M50 Black,3,53.97,29.16,54.03
Mayotte,Contoso Multi-line phones M30 Grey,4,91.96,49.68,54.02
Mayotte,Contoso Multi-line phones M30 Black,4,91.96,49.68,54.02
Mayotte,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,2,45.98,24.84,54.02
Mayotte,"Adventure Works 32"" LCD HDTV M130 Brown",3,1499.97,810.18,54.01
Mayotte,The Phone Company Touch Screen Phones Infrared M901 Black,2,600.00,324.08,54.01
Mayotte,The Phone Company Microsoft Windows Mobile M200 Gold,1,229.00,123.69,54.01
Mayotte,Fabrikam Refrigerator 19CuFt M7600 Grey,3,2697.00,1456.74,54.01
Mayotte,SV DVD 12-Inch Player Portable M400 Black,5,899.95,486.10,54.01
Mayotte,The Phone Company Smart phones Unlocked M300 Black,1,267.00,144.22,54.01
Mayotte,SV DVD 12-Inch Player Portable M400 White,5,899.95,486.10,54.01
Mayotte,Contoso Sharp Touch Screen Phones M910 Black,8,2408.00,1300.64,54.01
Mayotte,The Phone Company Smart phones Unlocked M300 Pink,7,1869.00,1009.54,54.01
Mayotte,Contoso DVD 12-Inch Player Portable M400 Black,7,1259.93,680.54,54.01
Mayotte,Contoso Water Heater 4.3GPM M1250 Silver,3,2632.50,1421.91,54.01
Mayotte,Contoso Water Heater 4.3GPM M1250 Grey,2,1755.00,947.94,54.01
Mayotte,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",7,1113.00,601.16,54.01
Mayotte,NT Wireless Bluetooth Stereo Headphones E102 Blue,3,143.85,77.70,54.01
Mayotte,Contoso Home Theater System 5.1 Channel M1500 White,2,858.00,463.44,54.01
Mayotte,Adventure Works Desktop PC2.30 MD230 Silver,6,3594.00,1941.24,54.01
Mayotte,WWI Desktop PC2.30 M2300 Black,6,3354.00,1811.64,54.01
Mayotte,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,1,258.00,139.35,54.01
Mayotte,Contoso Washer & Dryer 25.5in M255 Red,1,1989.00,1074.33,54.01
Mayotte,SV 16xDVD M360 Silver,9,1142.10,616.86,54.01
Mayotte,Contoso Lens Adapter M450 White,1,68.00,36.73,54.01
Mayotte,WWI 2GB Spy Video Recorder Pen M300 White,2,362.00,195.52,54.01
Mayotte,Contoso Telephoto Conversion Lens M350 White,3,285.00,153.93,54.01
Mayotte,SV 16xDVD M310 Silver,2,258.00,139.36,54.01
Mayotte,Contoso DVD 9-Inch Player Portable M300 White,1,159.99,86.42,54.01
Mayotte,A. Datum Advanced Digital Camera M300 Grey,1,188.50,101.82,54.01
Mayotte,SV 16xDVD E340 Silver,2,198.00,106.94,54.01
Mayotte,Contoso DVD 12-Inch Player Portable M400 White,1,179.99,97.22,54.01
Mayotte,WWI LCD20W M250 Black,1,279.00,150.70,54.01
Mayotte,Fabrikam Business Videographer 2/3'' 17mm M280 White,6,5028.00,2715.78,54.01
Mayotte,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",1,268.00,144.76,54.01
Mayotte,"Adventure Works 32"" LCD HDTV M130 Black",7,3499.93,1890.42,54.01
Mayotte,WWI 2GB Pulse Smart pen M100 Black,2,399.90,216.00,54.01
Mayotte,The Phone Company Touch Screen Phones - LCD M12 Black,4,800.00,432.12,54.01
Mayotte,The Phone Company Smart phones 8 GB of Memory M400 Black,10,2690.00,1453.00,54.01
Mayotte,NT Wireless Bluetooth Stereo Headphones M402 Red,2,199.98,108.02,54.01
Mayotte,WWI 2GB Spy Video Recorder Pen M300 Silver,5,905.00,488.80,54.01
Mayotte,SV DVD 9-Inch Player Portable M300 Silver,2,319.98,172.84,54.01
Mayotte,Contoso Private Branch Exchange M88 Grey,5,164.95,89.10,54.01
Mayotte,SV DVD 12-Inch Player Portable M400 Silver,8,1439.92,777.76,54.01
Mayotte,"Adventure Works 37"" 1080p LCD HDTV M150W Silver",3,3299.97,1782.42,54.01
Mayotte,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,7,4431.00,2393.37,54.01
Mayotte,Proseware LCD19 E1000 White,4,556.00,300.32,54.01
Mayotte,Proseware All-In-One Photo Printer M200 White,1,136.00,73.46,54.01
Mayotte,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,9,1161.00,627.12,54.01
Mayotte,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,9,2601.00,1404.90,54.01
Mayotte,WWI Stereo Bluetooth Headphones New Generation M370 Blue,6,797.94,430.98,54.01
Mayotte,SV DVD 9-Inch Player Portable M300 Black,2,319.98,172.84,54.01
Mayotte,The Phone Company Smart phones Unlocked M300 Gold,2,534.00,288.44,54.01
Mayotte,MGS Flight Simulator X M250,2,140.26,75.76,54.01
Mayotte,Proseware Scan Jet Digital Flat Bed Scanner M300 White,1,121.00,65.36,54.01
Mayotte,Contoso Microwave 1.6CuFt M0125 Black,7,1259.93,680.54,54.01
Mayotte,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey",4,632.00,341.36,54.01
Mayotte,The Phone Company PDA Palm 3.5 inch M810 White,3,840.00,453.72,54.01
Mayotte,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,3,774.00,418.05,54.01
Mayotte,WWI Desktop PC2.30 M2300 Brown,3,1677.00,905.82,54.01
Mayotte,Contoso Water Heater 4.3GPM M1250 Blue,6,5265.00,2843.82,54.01
Mayotte,SV 16xDVD M300 Black,1,119.00,64.28,54.01
Mayotte,Contoso 16GB Mp5 Player M1600 Red,2,399.80,215.94,54.01
Mayotte,"Adventure Works 20"" LCD HDTV M120 Black",1,349.95,189.02,54.01
Mayotte,Contoso Water Heater 4.0GPM M1250 White,14,11074.00,5981.50,54.01
Mayotte,WWI Stereo Bluetooth Headphones New Generation M370 Orange,6,797.94,430.98,54.01
Mayotte,The Phone Company Smart phones 4 GB of Memory M300 Grey,7,1673.00,903.63,54.01
Mayotte,The Phone Company Touch Screen Phones Capacitive M908 Black,1,308.00,166.36,54.01
Mayotte,"Adventure Works 32"" LCD HDTV M130 Silver",1,499.99,270.06,54.01
Mayotte,The Phone Company Smart phones 8 GB of Memory M400 Gold,3,807.00,435.90,54.01
Mayotte,Adventure Works Desktop PC2.30 MD230 Brown,6,3599.40,1944.18,54.01
Mayotte,WWI 2GB Spy Video Recorder Pen M300 Purple,1,181.00,97.76,54.01
Mayotte,WWI 2GB Pulse Smart pen M100 White,1,199.95,108.00,54.01
Mayotte,The Phone Company Smart phones 320 x 320 M86 Grey,1,288.00,155.56,54.01
Mayotte,Contoso DVD External DVD Burner M200 Blue,2,115.76,62.52,54.00
Mayotte,MGS Age of Mythology: The Titans Expansion M350,1,72.45,39.13,54.00
Mayotte,SV DVD Player M100 Black,1,56.99,30.78,54.00
Mayotte,Contoso DVD Player M120 White,1,58.99,31.86,54.00
Mayotte,MGS Gears of War 2008 M450,3,102.00,55.08,54.00
Mayotte,Contoso Expandable 4-Handset Cordless Phone System M206 White,1,43.81,23.66,54.00
Mayotte,Contoso DVD 58 DVD Storage Binder M55 Red,2,27.78,15.00,53.99
Mayotte,SV USB Data Cable E600 Black,1,0.95,0.47,49.47
Mayotte,SV USB Sync Charge Cable E700 Blue,2,3.98,1.96,49.24
Mayotte,Litware 80mm Dual Ball Bearing Case Fan E1001 Green,3,14.97,7.35,49.09
Mayotte,MGS Hand Games for kids E300 Silver,3,16.50,8.10,49.09
Mayotte,MGS Hand Games for students E400 Black,7,48.93,24.01,49.07
Mayotte,MGS Hand Games for students E400 Red,2,13.98,6.86,49.07
Mayotte,MGS Hand Games for students E400 Yellow,2,13.98,6.86,49.07
Mayotte,Contoso Touch Stylus Pen E150 Black,1,9.99,4.90,49.04
Mayotte,Contoso Touch Stylus Pen E150 Silver,1,9.99,4.90,49.04
Mayotte,Contoso DVD 38 DVD Storage Binder E25 Black,5,49.95,24.50,49.04
Mayotte,Contoso Touch Stylus Pen E150 White,2,19.98,9.80,49.04
Mayotte,MGS Age of Empires II: The Age of Kings 2009 E180,5,160.00,78.45,49.03
Mayotte,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey,1,29.90,14.66,49.03
Mayotte,SV DVD Movies E100 Yellow,2,25.98,12.74,49.03
Mayotte,Contoso Ultraportable Neoprene Sleeve E30 Yellow,1,15.60,7.65,49.03
Mayotte,Contoso General Soft Carrying Case E318 Black,1,14.99,7.35,49.03
Mayotte,Proseware LCD15 E103 Black,2,198.00,97.06,49.02
Mayotte,SV Rechargeable Bluetooth Notebook Mouse E80 Black,2,119.98,58.82,49.02
Mayotte,SV Rechargeable Bluetooth Notebook Mouse E80 Grey,3,179.97,88.23,49.02
Mayotte,WWI Stereo Bluetooth Headphones E1000 White,7,471.80,231.28,49.02
Mayotte,Contoso Coffee Maker 5C E0900 Silver,3,447.00,219.12,49.02
Mayotte,Litware Refrigerator 4.6CuFt E280 Brown,3,899.97,441.15,49.01
Mayotte,WWI 1GB Digital Voice Recorder Pen E100 Pink,4,624.00,305.88,49.01
Mayotte,Adventure Works Desktop PC1.80 ED182 Black,3,1499.70,735.12,49.01
Mayotte,The Phone Company Smart phones without camera E100 Pink,3,387.00,189.69,49.01
Mayotte,WWI Desktop PC1.60 E1600 Black,8,1759.60,862.48,49.01
