product_1,product_2,times_bought_together,combined_revenue
468,453,1,408.90
2508,1484,1,245.92
520,1783,1,5475.00
1246,1628,1,385.45
97,210,1,665.40
2021,1516,1,1619.99
61,1699,1,570.52
458,1627,1,495.78
2109,449,1,1121.50
768,1252,1,215.77
846,2100,1,8896.80
2000,2351,1,2969.88
609,1837,1,8234.00
434,445,1,7028.00
1826,874,1,1167.60
2494,393,1,2407.76
486,1667,1,102.00
1698,2443,1,25.96
665,1108,1,833.00
1487,1551,1,566.00
2199,426,1,2516.70
67,1583,1,136.81
1440,1482,1,2229.00
173,1232,1,1955.80
1700,113,1,1276.59
1683,705,1,362.97
1700,1817,1,58.64
1987,940,1,694.98
1605,103,1,694.98
1807,653,1,1544.00
454,2173,1,1135.70
916,1709,1,319.26
1433,1430,1,1205.00
840,686,1,755.60
1636,1472,1,528.64
871,1518,1,620.96
1385,1929,1,1501.99
585,1583,1,180.67
2492,1434,1,610.97
827,448,1,303.80
173,657,1,1461.70
1397,40,1,2121.60
1169,423,1,3995.00
113,1599,1,307.87
1814,1247,1,113.99
1017,432,1,1164.80
1141,585,1,1447.60
1773,1517,1,310.00
707,2087,1,1946.00
1620,1655,1,350.98
1802,1527,1,1028.00
1764,2460,1,1434.12
94,45,1,501.60
1643,538,1,272.64
497,436,1,3816.00
87,1583,1,213.87
582,919,1,302.80
2493,504,1,968.96
1319,2502,1,147.93
50,104,1,2114.50
1682,51,1,235.91
1450,963,1,1192.00
1425,1337,1,576.44
51,1729,1,432.99
449,2108,1,5522.00
470,1612,1,437.99
1740,2500,1,170.32
1356,440,1,915.79
2130,132,1,3515.00
1643,1739,1,399.52
79,622,1,2335.55
946,1582,1,1089.97
71,1628,1,241.08
2094,85,1,1129.99
430,390,1,2918.70
2079,328,1,924.94
1141,51,1,1272.30
1740,1749,1,548.00
81,1162,1,1760.55
87,1645,1,273.63
549,1481,1,597.00
174,1528,1,2243.90
2154,422,1,2383.00
1115,1144,1,3768.00
884,452,1,1639.90
1602,1190,1,1199.97
71,932,1,102.95
469,1519,1,2058.00
1033,945,1,668.00
1381,69,1,197.42
1314,1020,1,700.00
33,1283,1,559.98
1459,141,1,811.99
1781,102,1,531.00
1635,1091,1,1142.67
2354,2496,1,119.98
1610,381,1,3137.94
79,1530,1,1636.55
1984,538,1,498.98
1288,1636,1,141.29
1464,1880,1,3972.00
370,1513,1,920.95
1622,104,1,1024.00
1264,1672,1,103.77
1476,1576,1,326.97
1658,904,1,295.97
1458,1513,1,738.00
1544,87,1,913.98
1658,2013,1,5767.48
756,1469,1,1089.70
418,1389,1,989.80
1676,1643,1,93.84
1042,1515,1,1846.00
188,423,1,2629.80
1469,446,1,1499.75
2275,1547,1,968.93
1584,681,1,291.95
66,335,1,2812.52
2153,667,1,2427.97
1530,419,1,3115.00
524,1605,1,1653.98
1684,514,1,223.89
1496,1618,1,2192.97
1266,1213,1,1289.92
1574,1817,1,91.99
435,1434,1,1077.85
1756,367,1,1954.50
1627,1609,1,573.95
1665,1797,1,47.99
2490,1728,1,174.59
1019,1834,1,7540.00
801,1766,1,235.90
2517,1422,1,608.70
1142,1574,1,1867.55
832,1747,1,902.50
1201,694,1,2712.00
146,1421,1,7539.98
2038,1683,1,204.98
846,1435,1,617.20
1167,837,1,343.80
1467,1675,1,314.78
725,524,1,1107.00
841,2500,1,136.58
2103,72,1,651.85
2500,1582,1,59.70
1949,1305,1,483.99
1401,1770,1,108.19
142,423,1,1497.99
742,444,1,2552.00
2303,67,1,1407.38
1813,2085,1,1731.00
1769,151,1,3656.91
1659,1467,1,2626.98
1801,702,1,175.00
2185,1789,1,670.00
1442,283,1,3303.00
1303,113,1,844.97
1304,1701,1,218.94
441,2108,1,1427.60
447,1428,1,497.90
1624,696,1,847.00
50,2493,1,449.88
1583,559,1,1812.56
466,1325,1,478.95
1730,55,1,825.04
1601,478,1,838.99
100,634,1,2979.00
444,223,1,8170.00
1469,2490,1,244.97
79,85,1,140.54
133,1400,1,1409.75
1586,1994,1,512.93
1125,80,1,3296.70
173,1462,1,717.50
1535,574,1,1290.00
2138,1599,1,413.76
521,1146,1,1784.00
1523,452,1,2532.90
2030,298,1,1211.97
1609,1097,1,3263.94
2100,511,1,3049.00
1990,1938,1,1519.91
1599,1342,1,257.64
1645,1319,1,485.22
1581,807,1,230.90
1784,1198,1,755.00
1824,427,1,597.00
1094,1732,1,2541.35
437,418,1,769.85
47,2090,1,2224.75
1928,678,1,990.00
1693,1497,1,561.52
1767,1491,1,721.00
436,1757,1,1297.00
611,52,1,2494.95
146,1579,1,8918.97
1591,2500,1,60.10
454,305,1,927.90
1460,61,1,1862.00
1631,81,1,65.87
1835,1292,1,5397.30
1655,1809,1,1287.96
1238,1012,1,534.00
537,1614,1,2206.93
578,1761,1,1072.39
1525,701,1,2220.00
1475,1588,1,703.89
1210,698,1,1424.00
1707,179,1,939.30
723,18,1,831.90
1701,1404,1,85.90
114,383,1,2947.93
1436,934,1,1369.00
1591,1521,1,1575.32
127,54,1,1739.20
931,1456,1,767.00
1680,1553,1,824.97
1614,1501,1,1435.98
88,48,1,449.93
1621,1232,1,1788.99
91,47,1,1349.83
436,1723,1,1588.00
433,1624,1,4221.00
1091,1780,1,2191.00
2412,728,1,255.98
2506,536,1,226.44
1647,1070,1,1211.95
1473,1698,1,551.98
434,50,1,1997.80
488,32,1,304.00
87,1604,1,459.97
847,2128,1,1696.80
244,88,1,578.99
1543,1683,1,416.97
2417,1716,1,144.12
1769,1663,1,184.23
1591,453,1,1162.16
2492,444,1,5538.99
316,1457,1,2607.00
1551,1582,1,316.99
698,97,1,255.40
1360,969,1,863.70
2216,1239,1,695.00
1440,1542,1,2172.00
2109,453,1,1232.30
1418,698,1,774.00
157,64,1,2380.98
1613,1415,1,1229.97
1192,1432,1,6900.00
2461,173,1,880.74
1098,88,1,642.98
140,96,1,567.39
1605,1138,1,2335.66
2464,1529,1,1710.00
452,432,1,1219.75
1285,492,1,1407.98
348,1485,1,1746.00
84,1812,1,231.98
72,2088,1,1351.65
1285,1101,1,1903.92
2516,1594,1,100.08
1423,1274,1,345.39
1442,1523,1,2254.00
415,1684,1,444.23
83,1735,1,711.94
2114,1655,1,1834.99
1529,2513,1,1789.98
742,1179,1,3450.00
1416,2503,1,953.97
1210,74,1,897.95
1335,53,1,1816.19
632,51,1,2233.65
1561,88,1,2963.99
409,1470,1,1888.00
1773,442,1,1478.50
1655,394,1,3611.98
594,1732,1,815.35
1455,423,1,1759.00
7,459,1,1003.83
1465,1575,1,1681.92
1645,1409,1,704.76
2202,459,1,779.78
439,1698,1,2277.94
1261,1192,1,1236.99
1421,791,1,1339.40
1840,165,1,12720.02
535,1466,1,2209.00
454,220,1,1378.90
962,534,1,793.00
1589,83,1,799.83
109,521,1,650.99
1468,2504,1,845.91
424,1646,1,699.89
2126,1449,1,1345.00
1569,1165,1,4092.00
68,2371,1,455.68
877,1582,1,797.69
383,505,1,6669.00
1298,458,1,714.70
85,2424,1,359.94
75,76,1,189.75
1599,2123,1,2295.85
893,1131,1,715.99
158,2166,1,9714.94
182,64,1,2048.00
735,366,1,2483.00
1436,177,1,485.60
137,1637,1,1017.97
1795,1278,1,289.95
104,1436,1,1952.00
1630,1622,1,529.56
789,1930,1,629.88
1651,1739,1,667.96
118,683,1,468.98
1596,439,1,3366.66
416,50,1,2137.95
73,1583,1,268.86
1642,1755,1,426.22
456,1588,1,1690.89
425,2014,1,2613.98
337,1464,1,2393.00
1115,646,1,2078.00
1640,45,1,254.89
659,81,1,475.65
1504,108,1,1554.93
62,416,1,4057.00
2087,1701,1,825.86
468,2265,1,638.98
1823,687,1,578.00
116,105,1,859.99
1630,423,1,644.78
63,1644,1,354.64
431,1675,1,382.78
332,1692,1,1602.90
1591,2279,1,465.60
95,1502,1,2212.20
1699,1357,1,176.60
1941,1448,1,1735.00
1116,1428,1,1449.00
1645,1530,1,971.64
2053,721,1,795.97
1974,48,1,729.79
1058,2044,1,511.99
1481,1344,1,1848.00
65,2092,1,2735.00
1654,1538,1,2879.90
1537,394,1,3400.00
1917,1705,1,2985.52
1686,671,1,179.97
1744,1668,1,132.97
1659,1324,1,818.96
1619,589,1,2855.99
68,1667,1,165.14
442,1701,1,549.76
1761,94,1,208.19
1769,2409,1,1233.94
593,76,1,724.65
1629,1755,1,139.79
2497,646,1,228.99
1146,2488,1,1295.98
2249,1926,1,2099.90
1636,1580,1,475.98
1707,1438,1,430.26
1075,2057,1,877.97
1679,1676,1,28.98
1519,757,1,703.70
1730,719,1,1834.08
378,1523,1,1655.00
1728,432,1,2079.40
1409,1814,1,685.00
557,1675,1,945.56
1209,1813,1,3584.00
1114,58,1,3808.00
1628,1927,1,6427.76
550,1573,1,821.99
135,388,1,2132.70
1453,858,1,665.75
1612,463,1,2857.91
20,450,1,1053.00
1661,106,1,149.49
59,346,1,815.00
43,436,1,2636.00
648,1641,1,325.62
2161,398,1,1523.95
452,2181,1,829.60
2401,624,1,998.99
550,1646,1,595.99
139,2215,1,2016.98
1074,1219,1,7192.00
48,1559,1,1644.95
1469,2106,1,2155.00
524,95,1,604.40
75,72,1,181.80
503,1928,1,3356.00
440,491,1,3176.70
673,405,1,5288.00
1272,1586,1,19.61
455,68,1,3701.69
2288,2492,1,2297.94
1641,1703,1,18.05
1275,1618,1,274.37
47,704,1,668.85
1692,77,1,44.94
1549,1613,1,1378.91
455,99,1,2877.00
89,666,1,1727.95
460,1542,1,3329.00
1403,1385,1,280.26
999,1588,1,475.89
1797,137,1,2628.95
301,76,1,1617.55
1651,1204,1,2399.95
1772,2441,1,77.99
459,99,1,509.90
1655,592,1,1368.97
417,1530,1,2329.00
1547,1617,1,1332.99
1329,448,1,286.89
1120,2086,1,3946.50
1867,1703,1,5309.39
368,1030,1,7942.00
1590,954,1,209.79
439,1530,1,2741.00
1745,435,1,2974.55
14,1591,1,581.74
1618,1622,1,774.98
976,1593,1,201.89
971,1418,1,2620.00
571,440,1,1161.85
501,1322,1,91.99
842,2513,1,156.89
1691,421,1,943.39
670,1477,1,463.00
2017,110,1,1396.89
1369,703,1,680.86
2381,161,1,1792.19
375,651,1,3144.00
1433,1468,1,1680.00
1907,1662,1,853.95
1086,1584,1,333.97
439,2042,1,1402.97
1445,1631,1,1633.32
602,1588,1,2025.78
1615,2489,1,609.96
87,54,1,595.97
1636,1184,1,2707.98
1409,1700,1,4738.64
1585,1251,1,105.77
1451,280,1,1255.00
417,1584,1,4202.99
499,388,1,1062.90
62,1640,1,588.78
1807,1256,1,155.97
1504,421,1,1354.00
1624,55,1,2948.00
283,2111,1,3939.00
102,616,1,1228.00
1746,945,1,727.00
1579,68,1,785.45
1587,1637,1,71.96
1521,74,1,1777.70
82,37,1,978.79
1231,1628,1,7638.90
1514,437,1,4247.40
1093,1592,1,1171.98
1680,1691,1,44.13
1613,1880,1,3417.98
371,111,1,1697.98
309,1390,1,1535.99
2066,728,1,676.97
1609,2070,1,1199.94
58,422,1,2373.00
127,1360,1,331.36
457,324,1,3379.80
1682,50,1,1417.63
1472,1437,1,1115.00
1122,1611,1,1647.98
1756,483,1,887.70
1809,1594,1,83.98
1801,1576,1,243.96
1414,1219,1,1586.00
452,1783,1,2022.55
1798,114,1,1042.96
405,1386,1,2903.96
1676,2138,1,306.99
1391,448,1,579.79
1580,449,1,2621.00
1654,1667,1,276.49
590,2158,1,5646.00
1663,1702,1,23.88
1752,2514,1,218.99
1697,411,1,2107.78
959,60,1,1312.00
628,1648,1,1816.96
447,1220,1,4979.80
1058,91,1,1085.99
73,416,1,3050.85
1472,1648,1,1543.99
1625,104,1,449.00
1791,1621,1,124.97
1805,1655,1,353.99
1643,2440,1,475.09
1690,441,1,1285.42
125,1653,1,760.17
2175,1795,1,301.90
1475,1603,1,1599.98
2506,1530,1,536.74
2004,1476,1,1143.98
642,1569,1,1234.00
174,459,1,919.40
1658,1681,1,1141.24
626,1437,1,886.00
740,1615,1,2235.94
1529,27,1,1109.70
2158,543,1,1879.00
1444,1792,1,2113.00
1472,76,1,2226.90
454,1211,1,3049.50
1699,401,1,346.64
383,1594,1,2435.96
1634,225,1,2815.98
2187,1553,1,1063.80
976,966,1,1305.50
1416,1686,1,328.97
2046,730,1,1115.93
1549,1541,1,1585.00
1059,1687,1,744.80
2092,162,1,15110.60
2057,1336,1,583.78
1991,1477,1,893.98
451,439,1,1677.00
1675,1650,1,876.86
1596,1491,1,712.32
1475,441,1,1149.80
547,60,1,1187.00
433,1806,1,1129.00
1800,1443,1,4219.00
341,57,1,1279.00
1658,1385,1,178.96
1938,1052,1,1643.97
2356,1628,1,473.88
1870,1576,1,6434.97
398,98,1,1508.85
175,192,1,5025.80
1040,105,1,511.00
1503,138,1,5113.93
1603,780,1,239.93
1624,2108,1,3705.00
1627,404,1,1334.98
54,99,1,1128.00
416,2103,1,5861.00
2514,1679,1,444.97
448,360,1,2649.30
102,1560,1,675.00
1613,2507,1,238.94
1009,251,1,4491.00
2455,1543,1,863.97
1498,1705,1,306.88
1683,1686,1,48.91
843,1458,1,1053.80
1283,1196,1,521.96
1690,1628,1,75.65
1666,43,1,746.67
1896,2107,1,3372.00
1467,531,1,6181.00
1476,1818,1,352.00
1770,1624,1,540.00
1380,1460,1,321.00
490,1621,1,907.97
2085,2173,1,11466.00
1451,783,1,1180.00
542,456,1,1558.00
1635,94,1,136.07
91,54,1,745.97
1652,779,1,339.59
178,1613,1,549.98
1745,451,1,1540.00
366,1896,1,6752.00
1594,1818,1,165.93
1881,1504,1,1207.00
2093,482,1,2719.00
1619,1599,1,175.75
1771,1524,1,694.00
439,458,1,3286.30
98,1417,1,2208.00
104,53,1,1052.00
439,1826,1,1310.00
1582,1872,1,5393.95
1449,612,1,13395.00
2504,551,1,16084.98
21,1421,1,558.00
2375,1436,1,367.99
1577,2106,1,1096.50
67,1664,1,215.79
1714,619,1,572.13
1653,1644,1,937.80
1419,2041,1,615.99
1479,1061,1,4736.00
1570,53,1,1684.00
2511,166,1,254.24
1289,1509,1,775.98
740,1637,1,283.98
1523,1444,1,529.00
1494,427,1,5208.00
430,427,1,738.95
1557,1029,1,1110.00
892,437,1,1059.79
19,1179,1,2289.85
69,1715,1,121.51
1791,89,1,642.96
1123,1550,1,1216.00
1360,1596,1,495.22
406,342,1,2945.85
1466,535,1,2209.00
148,2116,1,12399.98
112,1495,1,1649.98
1074,127,1,2158.80
1340,1274,1,198.96
524,1648,1,398.98
439,1138,1,5705.40
1739,1787,1,428.00
74,1584,1,85.89
1604,1605,1,839.97
2097,1458,1,4164.00
156,1727,1,3815.76
1716,1276,1,278.65
2498,1673,1,169.82
107,1646,1,1385.91
147,1698,1,8713.95
1752,1755,1,242.90
189,1629,1,1192.05
1756,51,1,664.75
132,1642,1,457.88
443,487,1,762.00
2516,1631,1,82.66
1439,1077,1,4112.00
968,1516,1,661.80
1604,1280,1,319.95
455,431,1,2026.00
1484,427,1,2553.00
394,579,1,4564.00
1204,1696,1,1735.92
1442,48,1,1736.95
1158,73,1,1703.85
1528,65,1,1569.00
1683,1166,1,994.99
1519,1746,1,947.00
361,1717,1,1307.26
1745,1576,1,679.98
80,356,1,3025.25
487,1756,1,241.90
1424,749,1,2082.50
1581,2103,1,1962.00
2103,1605,1,1885.97
1580,99,1,798.00
1624,2090,1,3607.00
910,2161,1,1101.00
1340,452,1,248.33
1798,1647,1,265.99
1546,2499,1,325.72
2035,451,1,3653.97
239,290,1,1059.00
2131,716,1,744.00
397,1633,1,1439.67
1045,425,1,1545.00
1604,365,1,2655.99
1659,1508,1,1759.99
95,902,1,290.20
336,2508,1,1412.22
1586,104,1,600.32
1662,1378,1,72.99
1880,1491,1,3656.00
1311,1515,1,718.00
886,1606,1,1229.97
1493,1415,1,1138.00
1603,1561,1,2521.99
1293,86,1,3079.93
132,1643,1,547.28
2342,1350,1,4477.91
1640,2017,1,145.77
2355,450,1,5230.99
51,283,1,2486.70
425,2488,1,398.98
1466,73,1,2123.60
128,29,1,1418.40
1368,1676,1,165.52
1671,120,1,489.94
1401,685,1,514.19
135,2139,1,1179.75
1453,1992,1,397.99
2511,2106,1,881.56
2090,450,1,3869.00
1558,56,1,3928.00
450,2012,1,1013.99
1121,2173,1,4357.40
111,1225,1,5499.98
354,2351,1,2314.74
39,2059,1,1496.89
1870,701,1,3536.00
54,97,1,955.40
1981,1795,1,9033.00
443,128,1,2132.00
190,90,1,413.78
929,959,1,667.98
1592,1660,1,2065.91
2279,1428,1,3445.00
2081,97,1,607.37
1613,1588,1,233.87
2488,1146,1,1295.98
1483,2217,1,1995.96
2114,864,1,2161.98
1448,136,1,2517.75
23,1367,1,339.98
1716,2098,1,578.13
1459,1341,1,352.00
1710,1414,1,582.13
1537,672,1,2377.00
1653,1406,1,372.54
1579,437,1,718.90
427,137,1,2437.97
1659,2094,1,517.49
81,1684,1,317.63
1416,1267,1,1273.72
2105,336,1,5746.00
497,1637,1,116.99
1989,2110,1,4281.88
139,1546,1,1405.99
1937,1597,1,337.87
1515,383,1,3776.00
2512,104,1,979.96
1696,956,1,876.95
187,1729,1,725.88
53,1012,1,988.00
1561,1520,1,962.00
1347,1583,1,279.12
529,1065,1,1457.00
2108,417,1,2813.00
444,1559,1,5193.00
1538,646,1,1874.00
388,1587,1,783.89
1650,1455,1,1449.99
1620,1684,1,196.11
2223,769,1,2418.80
450,1439,1,2139.00
816,1568,1,851.50
1609,2493,1,879.93
2387,2094,1,1587.49
1652,349,1,2565.90
1057,1404,1,1274.97
1718,416,1,10040.65
86,1222,1,730.97
1180,61,1,7848.00
1705,931,1,103.16
179,370,1,2152.75
635,137,1,3295.99
87,760,1,113.89
75,1589,1,57.93
1813,1437,1,1457.00
2517,1882,1,7966.05
1638,1696,1,100.33
1611,1592,1,977.93
1322,153,1,1038.91
1450,181,1,824.00
843,48,1,503.65
2146,454,1,11819.90
1789,2006,1,612.94
2088,458,1,1245.90
2507,1379,1,37.22
80,482,1,577.55
1459,1824,1,896.00
381,1314,1,2134.00
1437,1506,1,487.00
1692,1646,1,987.90
1801,388,1,414.95
2060,418,1,1824.70
55,1734,1,620.00
1327,451,1,2329.98
1818,353,1,1314.70
795,10,1,157.29
52,1068,1,4215.80
114,600,1,12994.98
1061,1661,1,4127.00
1993,2031,1,865.92
1794,1566,1,309.00
70,417,1,2587.80
165,1475,1,993.51
437,2392,1,1859.78
996,1930,1,973.78
2493,450,1,5563.98
1108,57,1,3452.00
2049,1265,1,4205.61
80,2108,1,629.65
58,1897,1,3355.99
1646,1591,1,210.63
1699,623,1,12501.88
103,794,1,162.60
1226,444,1,9750.00
1736,1592,1,81.97
1625,897,1,1355.73
1228,399,1,6657.00
1696,1653,1,126.98
88,1769,1,333.98
2007,538,1,2096.82
85,2267,1,603.94
85,1819,1,263.98
1571,449,1,519.97
186,467,1,637.60
1645,82,1,260.63
146,1700,1,2908.87
1736,806,1,75.70
1761,390,1,2744.78
1811,617,1,1441.00
919,2108,1,509.90
1828,2272,1,2257.50
1684,2418,1,255.75
2095,141,1,10924.98
1612,53,1,655.98
707,159,1,5590.95
399,54,1,5067.00
1445,1620,1,328.99
2366,1639,1,1229.93
427,1642,1,584.76
1656,438,1,6752.98
1591,542,1,3022.32
1188,57,1,1680.00
443,654,1,3748.00
2112,1227,1,3755.00
215,1698,1,1734.96
1609,1481,1,2382.97
1126,1668,1,670.99
64,1753,1,1258.00
1444,1553,1,766.00
2492,1596,1,125.61
317,51,1,3070.95
1549,1018,1,1355.00
1688,421,1,964.64
1391,2037,1,4741.56
1458,1622,1,638.00
339,90,1,1029.89
2489,2098,1,1045.98
1301,1616,1,626.99
114,690,1,1183.98
1747,1771,1,252.00
365,85,1,2196.96
150,1641,1,1197.63
578,1436,1,2031.00
504,97,1,1071.20
2505,1466,1,309.98
1329,531,1,729.97
1388,1619,1,152.97
879,1886,1,3101.00
567,1818,1,389.00
455,1446,1,3913.00
693,1514,1,666.00
720,438,1,3912.00
1648,2501,1,1061.07
1120,2506,1,2004.18
1563,188,1,618.70
2497,460,1,2409.19
1545,1777,1,622.00
882,427,1,1928.00
427,157,1,7537.94
1717,1744,1,98.13
2496,1929,1,1518.96
1460,56,1,2376.00
1292,1313,1,938.10
2039,1088,1,852.99
1167,1050,1,1584.00
142,1951,1,5599.91
2115,190,1,1218.90
2088,72,1,1351.65
1640,189,1,218.46
1811,82,1,379.85
132,648,1,479.00
1728,86,1,859.53
2070,72,1,1403.76
1489,58,1,1862.00
1211,1783,1,936.00
1767,2492,1,337.96
623,54,1,5886.00
630,1421,1,2783.00
97,1674,1,88.37
1014,1643,1,489.52
1585,1677,1,55.76
1337,1703,1,85.17
452,135,1,1359.75
238,630,1,2527.00
1756,1471,1,358.80
91,927,1,183.98
15,1456,1,1592.40
2491,1682,1,158.93
1468,1573,1,247.99
1656,1602,1,1019.94
1459,1697,1,522.78
1655,1977,1,3247.99
62,440,1,400.95
1357,1477,1,878.98
423,1454,1,1996.00
2327,2074,1,1138.96
959,361,1,1767.00
1353,418,1,593.88
58,423,1,911.00
127,812,1,1160.15
1435,1825,1,618.00
1652,109,1,445.97
101,1697,1,1096.17
419,1586,1,788.64
1690,1636,1,144.25
1891,1655,1,3286.99
424,1986,1,2169.63
508,1751,1,606.00
1820,973,1,824.00
1582,100,1,995.98
1341,57,1,656.00
1115,549,1,467.00
456,1555,1,4812.00
1614,2076,1,799.96
1058,1985,1,851.97
1625,1064,1,1284.00
143,1775,1,985.97
1632,1254,1,95.95
1598,498,1,431.64
1580,1464,1,1509.00
1667,1859,1,7319.60
1495,92,1,529.98
80,2155,1,244.10
692,2114,1,2041.00
107,1811,1,962.93
1216,1591,1,4390.64
62,2121,1,802.80
654,1179,1,1109.00
1790,244,1,558.00
1479,1580,1,1149.00
41,2378,1,893.99
1876,1604,1,6253.99
91,1650,1,589.97
136,896,1,391.68
371,565,1,2496.00
1049,1288,1,1919.98
1588,374,1,7891.23
422,920,1,1943.70
2122,1778,1,6686.00
1378,35,1,323.90
1652,359,1,1635.95
1784,421,1,1962.00
847,161,1,3231.20
1880,1689,1,1603.98
1123,1425,1,857.00
160,119,1,6719.93
1588,1485,1,1163.89
1632,2014,1,471.94
2095,1685,1,4441.17
1636,1597,1,256.84
1679,1120,1,1319.50
459,36,1,557.75
1590,84,1,314.43
1649,59,1,935.97
1052,133,1,4330.65
2491,721,1,520.99
1390,442,1,581.82
2490,1462,1,282.99
900,482,1,669.00
1436,142,1,557.99
434,1421,1,2629.00
2124,172,1,3898.00
1311,1665,1,136.95
2041,2109,1,614.99
515,1427,1,814.00
1652,977,1,1163.98
452,1814,1,883.85
1732,1647,1,757.32
1653,140,1,1659.92
2078,1575,1,250.97
434,1772,1,4261.00
177,1818,1,234.70
1635,1132,1,1299.78
433,678,1,5300.00
1613,1495,1,1139.98
1766,358,1,706.00
2032,622,1,3694.93
1171,1131,1,1967.00
1918,1055,1,1913.97
42,2503,1,301.93
1587,1214,1,218.97
452,2107,1,2592.95
2395,526,1,328.99
1281,1806,1,172.97
1550,619,1,2819.00
1691,1044,1,1891.78
1597,420,1,1673.34
1558,2179,1,1846.00
1649,1762,1,291.38
2514,143,1,689.96
1418,58,1,1815.00
2364,137,1,2429.95
431,2011,1,3051.99
1463,1573,1,996.98
1265,1629,1,229.95
1613,1584,1,229.97
54,2091,1,7316.00
435,1256,1,579.88
1637,1132,1,6323.97
1362,1448,1,272.99
1210,1648,1,1189.97
1618,1773,1,219.97
107,1944,1,1048.92
1586,429,1,1812.36
1579,1641,1,1326.66
1139,1516,1,1928.00
1684,2108,1,1608.45
664,2000,1,798.94
21,631,1,324.00
1988,2155,1,841.98
1517,77,1,418.80
1141,437,1,936.10
457,1653,1,549.92
456,15,1,869.72
2505,518,1,2636.97
1762,124,1,468.33
381,1605,1,2676.98
1689,1796,1,335.86
982,1249,1,236.89
1626,2516,1,242.45
531,721,1,1671.00
51,742,1,913.95
1692,1798,1,135.99
1607,1586,1,1632.57
517,1660,1,5885.91
1639,1581,1,248.97
165,1413,1,2856.51
1594,119,1,849.92
1386,74,1,313.74
2056,1638,1,413.87
89,150,1,3419.87
1177,981,1,2186.50
1592,1658,1,273.95
1578,1533,1,1773.00
473,119,1,296.99
181,776,1,281.90
1645,1824,1,243.76
533,421,1,5527.00
1504,151,1,2785.94
708,1513,1,1587.00
2049,2137,1,991.94
1406,188,1,889.25
438,77,1,3865.75
671,1437,1,517.00
1494,1666,1,640.89
2115,1701,1,4397.46
347,91,1,2943.96
1088,964,1,3376.00
2294,1340,1,1300.36
436,1422,1,3583.00
2010,1633,1,489.42
1881,427,1,5281.00
161,1094,1,12473.40
136,102,1,1044.90
145,1659,1,6319.96
97,1927,1,9734.77
2099,1684,1,341.95
425,144,1,3482.97
2093,425,1,2401.00
2060,492,1,773.99
1357,1792,1,253.99
1621,1195,1,2632.99
1591,707,1,194.66
197,488,1,348.90
1701,1695,1,44.82
73,1638,1,171.63
536,2131,1,786.00
430,2383,1,1445.84
1597,436,1,2076.52
441,535,1,2070.80
1571,1674,1,162.91
1724,1642,1,619.76
1711,1418,1,936.65
810,505,1,1277.90
2207,1480,1,3276.00
113,2100,1,2224.97
906,455,1,2369.93
1603,74,1,295.88
1705,730,1,707.52
2075,1502,1,1613.99
858,1668,1,43.93
85,437,1,3299.37
173,1536,1,1461.70
1486,760,1,589.90
1871,958,1,7380.00
1420,1587,1,252.97
352,324,1,4140.00
993,1447,1,2320.00
1439,1419,1,4558.00
142,161,1,6968.78
2209,692,1,2087.92
1813,128,1,542.80
433,424,1,1508.90
1768,1668,1,142.99
1160,1530,1,7468.00
1224,1969,1,11659.97
1112,1616,1,815.97
2498,1543,1,827.72
99,1422,1,1202.00
444,1738,1,975.00
1771,1475,1,724.00
1697,78,1,264.86
1813,1444,1,716.00
1667,700,1,175.50
97,1619,1,442.16
1522,455,1,1299.00
268,2317,1,2726.98
1593,1658,1,165.55
752,488,1,303.50
1370,1079,1,2911.44
1631,1779,1,111.32
